,support,itemsets
120,0.2222222222222222,"frozenset({2, 3, 5, 6})"
121,0.2222222222222222,"frozenset({1, 3, 4, 5, 6})"
122,0.2222222222222222,"frozenset({2, 3, 4, 5, 6})"
123,0.2222222222222222,"frozenset({1, 2, 3, 5, 6})"
124,0.2222222222222222,"frozenset({1, 2, 3, 4, 5, 6})"
125,0.2,"frozenset({0, 3, 4, 5})"
126,0.2,"frozenset({0, 1, 3, 5})"
127,0.2,"frozenset({0, 2, 3, 5})"
128,0.2,"frozenset({0, 1, 3, 4, 5})"
129,0.2,"frozenset({0, 2, 3, 4, 5})"
130,0.2,"frozenset({0, 1, 2, 3, 5})"
131,0.2,"frozenset({0, 1, 2, 3, 4, 5})"
132,0.2,"frozenset({5, 6, 7})"
133,0.2,"frozenset({1, 5, 7})"
134,0.2,"frozenset({4, 5, 7})"
135,0.2,"frozenset({1, 5, 6, 7})"
136,0.2,"frozenset({4, 5, 6, 7})"
137,0.2,"frozenset({1, 4, 5, 7})"
138,0.2,"frozenset({1, 4, 5, 6, 7})"
139,0.4444444444444444,"frozenset({1, 12})"
140,0.37777777777777777,"frozenset({3, 12})"
141,0.3333333333333333,"frozenset({2, 12})"
142,0.3111111111111111,"frozenset({0, 12})"
143,0.37777777777777777,"frozenset({1, 3, 12})"
144,0.3333333333333333,"frozenset({1, 2, 12})"
145,0.28888888888888886,"frozenset({2, 3, 12})"
146,0.28888888888888886,"frozenset({1, 2, 3, 12})"
147,0.3111111111111111,"frozenset({0, 1, 12})"
148,0.24444444444444444,"frozenset({0, 2, 12})"
149,0.24444444444444444,"frozenset({0, 3, 12})"
150,0.24444444444444444,"frozenset({0, 1, 2, 12})"
151,0.24444444444444444,"frozenset({0, 1, 3, 12})"
152,0.2,"frozenset({0, 2, 3, 12})"
153,0.2,"frozenset({0, 1, 2, 3, 12})"
154,0.37777777777777777,"frozenset({1, 13})"
155,0.3333333333333333,"frozenset({3, 13})"
156,0.3111111111111111,"frozenset({12, 13})"
157,0.3111111111111111,"frozenset({2, 13})"
158,0.26666666666666666,"frozenset({0, 13})"
159,0.2,"frozenset({4, 13})"
160,0.3333333333333333,"frozenset({1, 3, 13})"
161,0.3111111111111111,"frozenset({1, 12, 13})"
162,0.28888888888888886,"frozenset({3, 12, 13})"
163,0.28888888888888886,"frozenset({1, 3, 12, 13})"
164,0.3111111111111111,"frozenset({1, 2, 13})"
165,0.26666666666666666,"frozenset({2, 3, 13})"
166,0.24444444444444444,"frozenset({2, 12, 13})"
167,0.26666666666666666,"frozenset({1, 2, 3, 13})"
168,0.24444444444444444,"frozenset({1, 2, 12, 13})"
169,0.2222222222222222,"frozenset({2, 3, 12, 13})"
170,0.2222222222222222,"frozenset({1, 2, 3, 12, 13})"
171,0.26666666666666666,"frozenset({0, 1, 13})"
172,0.24444444444444444,"frozenset({0, 2, 13})"
173,0.2222222222222222,"frozenset({0, 3, 13})"
174,0.2,"frozenset({0, 12, 13})"
175,0.24444444444444444,"frozenset({0, 1, 2, 13})"
176,0.2222222222222222,"frozenset({0, 1, 3, 13})"
177,0.2,"frozenset({0, 2, 3, 13})"
178,0.2,"frozenset({0, 1, 2, 3, 13})"
179,0.2,"frozenset({0, 1, 12, 13})"
180,0.2,"frozenset({3, 4, 13})"
181,0.2,"frozenset({1, 4, 13})"
182,0.2,"frozenset({1, 3, 4, 13})"
183,0.24444444444444444,"frozenset({1, 11})"
184,0.2222222222222222,"frozenset({11, 5})"
185,0.2222222222222222,"frozenset({11, 6})"
186,0.2222222222222222,"frozenset({11, 4})"
187,0.2222222222222222,"frozenset({2, 11})"
188,0.2,"frozenset({0, 11})"
189,0.2222222222222222,"frozenset({11, 7})"
190,0.2222222222222222,"frozenset({1, 11, 5})"
191,0.2,"frozenset({11, 5, 7})"
192,0.2,"frozenset({1, 11, 5, 7})"
193,0.2222222222222222,"frozenset({11, 5, 6})"
194,0.2222222222222222,"frozenset({1, 11, 6})"
195,0.2,"frozenset({11, 6, 7})"
196,0.2222222222222222,"frozenset({1, 11, 5, 6})"
197,0.2,"frozenset({11, 5, 6, 7})"
198,0.2,"frozenset({1, 11, 6, 7})"
199,0.2,"frozenset({1, 5, 6, 7, 11})"
200,0.2222222222222222,"frozenset({11, 4, 6})"
201,0.2222222222222222,"frozenset({11, 4, 5})"
202,0.2222222222222222,"frozenset({1, 11, 4})"
203,0.2,"frozenset({11, 4, 7})"
204,0.2222222222222222,"frozenset({11, 4, 5, 6})"
205,0.2222222222222222,"frozenset({1, 11, 4, 6})"
206,0.2,"frozenset({11, 4, 6, 7})"
207,0.2222222222222222,"frozenset({1, 11, 4, 5})"
208,0.2,"frozenset({11, 4, 5, 7})"
209,0.2,"frozenset({1, 11, 4, 7})"
210,0.2222222222222222,"frozenset({1, 4, 5, 6, 11})"
211,0.2,"frozenset({4, 5, 6, 7, 11})"
212,0.2,"frozenset({1, 4, 6, 7, 11})"
213,0.2,"frozenset({1, 4, 5, 7, 11})"
214,0.2,"frozenset({1, 4, 5, 6, 7, 11})"
215,0.2222222222222222,"frozenset({1, 2, 11})"
216,0.2,"frozenset({2, 11, 4})"
217,0.2,"frozenset({2, 11, 6})"
218,0.2,"frozenset({2, 11, 5})"
219,0.2,"frozenset({2, 11, 7})"
220,0.2,"frozenset({1, 2, 11, 4})"
221,0.2,"frozenset({2, 11, 4, 6})"
222,0.2,"frozenset({1, 2, 11, 6})"
223,0.2,"frozenset({1, 2, 4, 6, 11})"
224,0.2,"frozenset({2, 11, 5, 6})"
225,0.2,"frozenset({2, 11, 4, 5})"
226,0.2,"frozenset({1, 2, 11, 5})"
227,0.2,"frozenset({2, 4, 5, 6, 11})"
228,0.2,"frozenset({1, 2, 5, 6, 11})"
229,0.2,"frozenset({1, 2, 4, 5, 11})"
230,0.2,"frozenset({1, 2, 4, 5, 6, 11})"
231,0.2,"frozenset({1, 2, 11, 7})"
232,0.2,"frozenset({0, 1, 11})"
233,0.2222222222222222,"frozenset({1, 11, 7})"
