Date,canada_unemployment_rates,unemployment_rates,canada_inflation_rate,inflation_rate,canada_total_cases,canada_total_tests,canada_people_fully_vaccinated,canada_total_deaths,canada_reproduction_rate,total_cases,total_tests,people_fully_vaccinated,total_deaths,reproduction_rate
2020-05,0.40000000000000036,-0.1999999999999993,-0.2,-0.8999999999999999,0.6091690844898101,1.3914143457379482,,0.9304562268803946,-0.16999999999999993,0.0072423203414737625,,,0.00021584286639320105,0.17999999999999994
2020-06,-1.200000000000001,-0.10000000000000053,1.1,0.10000000000000009,0.1362160165966091,0.7488594461902089,,0.11420541645375581,0.08999999999999997,0.008023898016603637,,,0.0,0.08000000000000007
2020-07,-1.299999999999999,0.20000000000000018,-0.6,0.20000000000000018,0.11737152034261245,0.5194355494276,,0.029695024077046606,0.07999999999999996,0.01288766368022043,,,0.0,0.3699999999999999
2020-08,-0.5999999999999996,-0.10000000000000053,0.0,-0.30000000000000027,0.10872131820748421,0.397608699013303,,0.01848346509297416,0.24,0.014424712526365902,,,0.0,-0.43999999999999995
2020-09,-1.1000000000000014,-0.09999999999999876,0.4,-0.7,0.25437906075898575,0.3740441014024456,,0.021427790532414948,0.06000000000000005,0.01060880452523083,,,0.0,0.31000000000000005
2020-10,0.0,0.09999999999999876,0.19999999999999996,-1.2,0.46311515748031495,0.3414592504565168,,0.0945092582682221,-0.1200000000000001,0.015276041724278988,,,0.0,0.16999999999999993
2020-11,-0.5,8.881784197001252e-16,0.30000000000000004,-1.0,0.6122668639948874,0.2601677688591688,,0.19528652454527684,-0.029999999999999805,0.01199555478078973,,,0.0,0.10000000000000009
2020-12,0.20000000000000107,0.09999999999999964,-0.30000000000000004,0.7,0.5392392585561245,0.25826324030522585,,0.28740898306471396,-0.06000000000000005,0.008548204769338374,,,0.0,-0.3500000000000001
2021-01,0.5,0.20000000000000018,0.30000000000000004,-0.5,0.326409701668279,0.20195178483609455,56881.5,0.27306812404677183,-0.2400000000000001,0.03895216644071775,,,0.0004315925766076312,-0.3899999999999999
2021-02,-1.0999999999999996,-0.10000000000000053,0.10000000000000009,0.09999999999999998,0.11126410120166752,0.1320249849281101,3.712328044653452,0.09793840163729839,0.16000000000000003,0.006329113924050667,,,0.0,0.44999999999999996
2021-03,-0.8000000000000007,-0.2999999999999998,1.1,0.6000000000000001,0.13866316024192482,0.13093195770564225,0.32892120470511,0.043873607638099665,0.24,0.006636445315690631,,,0.0,0.1299999999999999
2021-04,0.5,0.0,1.1999999999999997,0.5,0.2421290006076744,0.1387172575251805,0.5920298358299458,0.054878048780487854,-0.26,0.00885449418828732,,,0.0,-0.19999999999999984
2021-05,0.0,0.10000000000000053,0.20000000000000018,0.4,0.12723054293678326,0.10517317225558953,0.8915424175176974,0.05483071841453335,-0.29999999999999993,0.009319673861682753,,,0.0,0.15000000000000002
2021-06,-0.40000000000000036,0.09999999999999964,-0.5,-0.19999999999999996,0.023543516611383097,0.05686458971955477,4.495280626751412,0.029278221387192715,0.05999999999999994,0.012012670079885268,,,0.0,-0.15000000000000002
2021-07,-0.1999999999999993,0.09999999999999964,0.6000000000000001,-0.10000000000000009,0.010719507969019881,0.04788694593987142,0.900676449774849,0.011522665044113145,0.6500000000000001,0.01671259842519679,,,0.0,0.44999999999999984
2021-08,-0.3000000000000007,-0.09999999999999964,0.39999999999999947,-0.19999999999999996,0.04830354983773155,0.05218157342714158,0.1401324946973872,0.01255686303996395,-0.15000000000000013,0.02397916707003045,,,0.0,-0.5399999999999999
2021-09,-0.09999999999999964,-0.1999999999999993,0.3000000000000007,-0.10000000000000009,0.08292666064385568,0.06890179160006116,0.058771964124752385,0.034530130323395136,-0.21999999999999997,0.015722051524462266,,,0.0,0.030000000000000027
2021-10,-0.20000000000000018,0.1999999999999993,0.2999999999999998,0.8,0.05594754165986293,0.06750031229172149,0.04672791680163302,0.039730108028568356,-0.06999999999999995,0.014287309890355315,,,0.0,0.4900000000000001
2021-11,-0.7000000000000002,0.09999999999999964,0.0,0.7999999999999998,0.04536131977960256,0.05511026190054946,0.0261453527029194,0.024784259578874757,0.19000000000000006,0.01974801097519574,,,0.0,0.06999999999999984
