,Date,canada_unemployment_rates,unemployment_rates,canada_inflation_rate,inflation_rate,canada_total_cases,canada_total_tests,canada_people_fully_vaccinated,canada_total_deaths,canada_reproduction_rate,total_cases,total_tests,people_fully_vaccinated,total_deaths,reproduction_rate
0,2019-01,,,,,,,,,,,,,,
1,2019-02,0.0,,0.10000000000000009,-0.33,,,,,,,,,,
2,2019-03,-0.10000000000000053,-0.6000000000000005,0.3999999999999999,-0.09000000000000002,,,,,,,,,,
3,2019-04,0.0,0.5000000000000009,0.10000000000000009,0.19000000000000006,,,,,,,,,,
4,2019-05,-0.39999999999999947,-0.5000000000000009,0.3999999999999999,0.12,,,,,,,,,,
5,2019-06,0.09999999999999964,0.40000000000000036,-0.3999999999999999,0.039999999999999925,,,,,,,,,,
6,2019-07,0.2999999999999998,-0.10000000000000009,0.0,-0.10999999999999999,,,,,,,,,,
7,2019-08,0.0,-0.7999999999999998,-0.10000000000000009,-0.65,,,,,,,,,,
8,2019-09,-0.20000000000000018,1.0,0.0,-0.39,,,,,,,,,,
9,2019-10,0.10000000000000053,-0.20000000000000018,0.0,0.43,,,,,,,,,,
10,2019-11,0.2999999999999998,0.20000000000000018,0.30000000000000027,0.15,,,,,,,,,,
11,2019-12,-0.20000000000000018,0.19999999999999973,0.0,0.59,,,,,,,,,,
12,2020-01,-0.20000000000000018,0.3999999999999999,0.19999999999999973,0.48,,,,,,,,,,
13,2020-02,0.10000000000000053,-0.6999999999999997,-0.19999999999999973,-0.37,7.25,inf,,,,285.3636363636364,,,,
14,2020-03,2.2,0.10000000000000053,-1.3000000000000003,-0.020000000000000018,323.57575757575756,348.64313725490194,,,,2.1066666666666665,3.414226076825993,,9.125,-1.5399999999999998
15,2020-04,5.1,-0.10000000000000053,-1.1,-0.8099999999999999,4.341611427504435,2.8813131596361554,,25.67763157894737,-0.77,0.10096055589617814,0.5115123701162234,,0.5308641975308641,-0.47
16,2020-05,0.40000000000000036,0.2999999999999998,-0.2,-0.22999999999999998,0.6091690844898101,1.3914143457379482,,0.9304562268803946,-0.16999999999999993,0.06766289214776311,0.4703756816576101,,0.092741935483871,0.69
17,2020-06,-1.200000000000001,-0.5,1.1,0.43,0.1362160165966091,0.7488594461902089,,0.11420541645375581,0.08999999999999997,0.1170998869860036,0.39907198698142876,,0.040590405904058935,-0.09999999999999987
18,2020-07,-1.299999999999999,-0.09999999999999964,-0.6,0.23,0.11737152034261245,0.5194355494276,,0.029695024077046606,0.07999999999999996,0.11564202334630358,0.22793681930566634,,0.06737588652482263,-0.4700000000000001
19,2020-08,-0.5999999999999996,-0.6000000000000001,0.0,0.32,0.10872131820748421,0.397608699013303,,0.01848346509297416,0.24,0.4077845982142858,0.23930009651545903,,0.07641196013289031,0.28
20,2020-09,-1.1000000000000014,1.4,0.4,0.17999999999999994,0.25437906075898575,0.3740441014024456,,0.021427790532414948,0.06000000000000005,0.1836785254186899,0.1989891222447333,,0.2808641975308641,-0.13
21,2020-10,0.0,-0.3999999999999999,0.19999999999999996,-0.8099999999999999,0.46311515748031495,0.3414592504565168,,0.0945092582682221,-0.1200000000000001,0.1149483025660345,0.1298616887063364,,0.12289156626506026,0.34999999999999987
22,2020-11,-0.5,-0.40000000000000036,0.30000000000000004,0.47,0.6122668639948874,0.2601677688591688,,0.19528652454527684,-0.029999999999999805,0.30099493148113377,0.16647224318945986,,0.1287553648068669,0.10000000000000009
23,2020-12,0.20000000000000107,1.0,-0.30000000000000004,0.0,0.5392392585561245,0.25826324030522585,,0.28740898306471396,-0.06000000000000005,0.7825522336373081,0.5717542208365198,,0.7433460076045628,-0.31999999999999995
24,2021-01,0.5,0.9000000000000008,0.30000000000000004,0.33999999999999997,0.326409701668279,0.20195178483609455,56881.5,0.27306812404677183,-0.2400000000000001,0.27099354044909263,0.4629307682950792,,0.5539803707742639,-0.040000000000000036
25,2021-02,-1.0999999999999996,-2.4000000000000004,0.10000000000000009,0.47,0.11126410120166752,0.1320249849281101,3.712328044653452,0.09793840163729839,0.16000000000000003,0.14677485097060172,0.2531792722521342,,0.12631578947368416,0.08999999999999997
26,2021-03,-0.8000000000000007,0.1999999999999993,1.1,0.48,0.13866316024192482,0.13093195770564225,0.32892120470511,0.043873607638099665,0.24,0.15114793793248982,0.2170410296915073,2.542263360111771,0.0809968847352025,0.13000000000000012
27,2021-04,0.5,0.3000000000000007,1.1999999999999997,0.5900000000000003,0.2421290006076744,0.1387172575251805,0.5920298358299458,0.054878048780487854,-0.26,0.18328042532251376,0.20530749164443107,6.263669082482868,0.05533141210374648,-0.16000000000000014
28,2021-05,0.0,0.2999999999999998,0.20000000000000018,0.1299999999999999,0.12723054293678326,0.10517317225558953,0.8915424175176974,0.05483071841453335,-0.29999999999999993,0.14812368511179597,0.16307226569114297,6.694937860163308,0.07209175314036043,0.050000000000000044
29,2021-06,-0.40000000000000036,-0.20000000000000018,-0.5,-0.27,0.023543516611383097,0.05686458971955477,4.495280626751412,0.029278221387192715,0.05999999999999994,0.12019971732753776,0.12571317573494367,1.2933661172060202,0.02954661232806921,0.20999999999999996
30,2021-07,-0.1999999999999993,-0.39999999999999947,0.6000000000000001,0.29000000000000004,0.010719507969019881,0.04788694593987142,0.900676449774849,0.011522665044113145,0.6500000000000001,0.26669540903989897,0.20597262650022974,0.4097085321103917,0.038099950519544734,-0.19999999999999996
31,2021-08,-0.3000000000000007,-4.440892098500626e-16,0.39999999999999947,-0.08000000000000007,0.04830354983773155,0.05218157342714158,0.1401324946973872,0.01255686303996395,-0.15000000000000013,0.2685760334756515,0.21106819222487894,1.1792454490378592,0.09246901811248809,-0.010000000000000009
