date,total_cases,total_tests,people_fully_vaccinated,total_deaths,reproduction_rate
12/13/2021,1848420,50147977,29244420,29942,1.45
12/14/2021,1853660,50263570,29256054,29970,1.49
12/15/2021,1860841,50364181,29271114,29995,1.53
12/16/2021,1868764,50492289,29281042,30013,1.57
12/17/2021,1878782,50635831,29295979,30033,1.62
12/18/2021,1887086,50781760,29305421,30041,1.66
12/19/2021,1895472,50923671,29312597,30046,1.69
12/20/2021,1910922,51062934,29334263,30064,1.72
12/21/2021,1925063,51200748,29341976,30086,1.74
12/22/2021,1943963,51335354,29361736,30114,1.75
12/23/2021,1969928,51486352,29376902,30132,1.75
12/24/2021,1995112,51664665,29385242,30146,1.73
12/25/2021,2014138,51845879,29390929,30153,1.71
12/26/2021,2032312,52022712,29391202,30163,1.68
12/27/2021,2054700,52158753,29392851,30190,1.66
12/28/2021,2082785,52277276,29401905,30219,1.65
12/29/2021,2137845,52408105,29415414,30254,1.64
12/30/2021,2180799,52560743,29426006,30281,1.59
12/31/2021,2223735,52662229,29437317,30320,1.54
1/1/2022,2256747,52758293,29442935,30340,1.48
1/2/2022,2286735,52773950,29444099,30370,1.42
1/3/2022,2323056,52788460,29450620,30400,1.37
1/4/2022,2372323,53389738,29472992,30436,1.32
1/5/2022,2412242,53527515,29489571,30525,1.27
1/6/2022,2454121,53673329,29512418,30585,1.23
1/7/2022,2499612,53826002,29525577,30668,1.19
1/8/2022,2528644,53926601,29538581,30699,1.16
1/9/2022,2554916,53944481,29549899,30765,1.12
1/10/2022,2613377,54289765,29572643,30861,1.08
1/11/2022,2646228,54405632,29591259,30957,1.03
1/12/2022,2681101,54573342,29610961,31081,0.99
1/13/2022,2712688,54722072,29632772,31191,0.96
1/14/2022,2753198,54865536,29656284,31324,0.93
1/15/2022,2771345,54955555,29675326,31465,0.9
1/16/2022,2786622,54965957,29691615,31531,0.88
1/17/2022,2828029,55234662,29711188,31676,0.85
1/18/2022,2848893,55395805,29720761,31827,0.82
1/19/2022,2872365,55492076,29734409,32006,0.8
1/20/2022,2895331,55602784,29749148,32217,0.78
1/21/2022,2916524,55710499,29780537,32380,0.77
1/22/2022,2930307,55770366,29808707,32504,0.77
1/23/2022,2935575,55781376,29844662,32560,0.76
1/24/2022,2955087,55992406,29872596,32716,0.76
1/25/2022,2984054,56063326,29919785,32962,0.76
1/26/2022,2991708,56138985,29956064,33068,0.76
1/27/2022,3020108,56237733,29995764,33368,0.76
1/28/2022,3036647,56325678,30034764,33523,0.76
1/29/2022,3045083,56382732,30069550,33647,0.75
1/30/2022,3052373,56389990,30112932,33722,0.75
1/31/2022,3073654,56587195,30164340,33870,0.75
2/1/2022,3085591,56645902,30195191,34032,0.74
2/2/2022,3100943,56710521,30239599,34207,0.74
2/3/2022,3114115,56795249,30274840,34378,0.73
2/4/2022,3127213,56876432,30312861,34537,0.73
2/5/2022,3133836,56922667,30341791,34636,0.74
2/6/2022,3139239,56931592,30375109,34720,0.74
2/7/2022,3155289,57089153,30431703,34845,0.74
2/8/2022,3165329,57137952,30452525,34969,0.73
2/9/2022,3175654,57195710,30483485,35114,0.73
2/10/2022,3186035,57270143,30518036,35231,0.73
2/11/2022,3193438,57311862,30557667,35372,0.74
2/12/2022,3203282,57351760,30579792,35481,0.74
2/13/2022,3206897,57357225,30603823,35512,0.74
2/14/2022,3219086,57519466,30627133,35614,0.74
2/15/2022,3225542,57559026,30660253,35716,0.73
2/16/2022,3233298,57627190,30692709,35829,0.73
2/17/2022,3240493,57686902,30722889,35918,0.73
2/18/2022,3247240,57745443,30747256,35997,0.74
2/19/2022,3250784,57771312,30760426,36013,0.75
2/20/2022,3253232,57774463,30772537,36042,0.76
2/21/2022,3256889,57831597,30778416,36062,0.77
2/22/2022,3264880,57920795,30808178,36159,0.81
2/23/2022,3274692,57981634,30834207,36255,0.83
2/24/2022,3280453,58032175,30844339,36332,0.84
2/25/2022,3289085,58089039,30869218,36473,0.85
2/26/2022,3290897,58127051,30879345,36507,0.86
2/27/2022,3294481,58130321,30889646,36536,0.88
2/28/2022,3302400,58238581,30912775,36594,0.89
3/1/2022,3307510,58276405,30915451,36630,0.89
3/2/2022,3313423,58319533,30931126,36726,0.91
3/3/2022,3321778,58355310,30935002,36798,0.92
3/4/2022,3331281,58414755,30953766,36909,0.93
3/5/2022,3334478,58443951,30961200,36953,0.93
3/6/2022,3337091,58446801,30970062,36983,0.93
3/7/2022,3345546,58539142,30985283,37040,0.92
3/8/2022,3349699,58577551,30991141,37095,0.91
3/9/2022,3356440,58613554,31000564,37158,0.92
3/10/2022,3362047,58655426,31004214,37211,0.92
3/11/2022,3370105,58705447,31013466,36853,0.92
3/12/2022,3371929,58730234,31020758,36887,0.92
3/13/2022,3373322,58735152,31029605,36901,0.93
3/14/2022,3377844,58805098,31044889,36945,0.94
3/15/2022,3386875,58845250,31052559,36991,0.96
3/16/2022,3392165,58875646,31060555,37029,0.96
3/17/2022,3396364,58924697,31069517,37074,0.97
3/18/2022,3399704,58967846,31077910,37134,0.99
3/19/2022,3402711,58996224,31084144,37157,1.02
3/20/2022,3404964,58999169,31093226,37168,1.07
3/21/2022,3413117,59075587,31103808,37208,1.11
3/22/2022,3422583,59103163,31109558,37241,1.12
3/23/2022,3429407,59142418,31118771,37282,1.12
3/24/2022,3436460,59181662,31125297,37354,1.13
3/25/2022,3445404,59224766,31131205,37403,1.13
3/26/2022,3449778,59248866,31135950,37431,1.13
3/27/2022,3453432,59252292,31142961,37440,1.13
3/28/2022,3459582,59342677,31151586,37460,1.13
3/29/2022,3470143,59376958,31155585,37495,1.13
3/30/2022,3481119,59415892,31172456,37555,1.12
3/31/2022,3489910,59464465,31188970,37597,1.1
4/1/2022,3502380,59514935,31193824,37666,1.07
4/2/2022,3509394,59543792,31197417,37699,1.03
4/3/2022,3511975,59548322,31201924,37716,1
4/4/2022,3512535,59642149,31203686,37729,0.96
4/5/2022,3521439,59740722,31206290,37772,0.95
4/6/2022,3530991,59788211,31213313,37847,0.93
4/7/2022,3537010,59839826,31218753,37904,0.91
4/8/2022,3537010,59899951,31221482,37914,0.89
4/9/2022,3552577,59932998,31224559,37997,0.91
4/10/2022,3552577,59938101,31228738,38012,0.87
4/11/2022,3552709,60047384,31230167,38015,0.84
4/12/2022,3552709,60083036,31232078,38019,0.82
4/13/2022,3616387,60149136,31237895,38159,0.84
4/14/2022,3635332,60207453,31240266,38289,0.86
4/15/2022,3627286,60243655,31243346,38329,0.86
4/16/2022,3643973,60251126,31244577,38368,0.87
4/17/2022,3645911,60257508,31244577,38390,0.87
4/18/2022,3657885,60261536,31244577,38403,0.88
4/19/2022,3665778,60442165,31244577,38428,0.86
4/20/2022,3679211,60485077,31247444,38533,0.86
4/21/2022,3689726,60536359,31285680,38654,0.85
4/22/2022,3707016,60588415,31288015,38749,0.86
4/23/2022,3711767,60621246,31290709,38807,0.84
4/24/2022,3716424,60625588,31293863,38833,0.84
4/25/2022,3720307,60712755,31295135,38848,0.83
4/26/2022,3727897,60778047,31297071,38894,0.82
4/27/2022,3740982,60819571,31302190,39008,0.82
4/28/2022,3749479,60871310,31307110,39145,0.81
4/29/2022,3761708,60915980,31309330,39229,0.81
4/30/2022,3765164,60940299,31311704,39265,0.8
5/1/2022,3767783,60943345,31314120,39288,0.8
5/2/2022,3770449,61020893,31314947,39293,0.79
5/3/2022,3776005,61084458,31316752,39337,0.79
5/4/2022,3786803,61107311,31322093,39483,0.79
5/5/2022,3793942,61161915,31328384,39642,0.79
5/6/2022,3802912,61200055,31330442,39717,0.78
5/7/2022,3805370,61223661,31332485,39772,0.78
5/8/2022,3807514,61226715,31334681,39784,0.78
5/9/2022,3809685,61306765,31335474,39788,0.78
5/10/2022,3814073,61336687,31337111,39843,0.78
5/11/2022,3822281,61391416,31341377,39978,0.78
5/12/2022,3827766,61436458,31343697,40133,0.78
5/13/2022,3835537,61474557,31344462,40218,0.78
5/14/2022,3836335,61495461,31346409,40249,0.78
5/15/2022,3836969,61498258,31348630,40259,0.78
5/16/2022,3837943,61538265,31348964,40266,0.79
5/17/2022,3844271,61608584,31352513,40291,0.8
5/18/2022,3850312,61642137,31356552,40388,0.79
5/19/2022,3854742,61679093,31365306,40583,0.79
5/20/2022,3860575,61713195,31367150,40665,0.78
5/21/2022,3861958,61734622,31369070,40689,0.78
5/22/2022,3863053,61737520,31370798,40696,0.78
5/23/2022,3863389,61740072,31371038,40698,0.78
5/24/2022,3865444,61799873,31372063,40702,0.78
5/25/2022,3869993,61834912,31383586,40795,0.8
5/26/2022,3873780,61863342,31388508,40918,0.81
5/27/2022,3879050,61910352,31390309,40968,0.82
5/28/2022,3880240,61929937,31392253,40992,0.83
5/29/2022,3881220,61932171,31394327,40995,0.84
5/30/2022,3882134,61988420,31395326,40996,0.85
5/31/2022,3884160,62008453,31396929,41019,0.85
6/1/2022,3888672,62032975,31400694,41104,0.87
6/2/2022,3891759,62061577,31405583,41244,0.88
6/3/2022,3895259,62094056,31407257,41272,0.89
6/4/2022,3896919,62099949,31407257,41293,0.9
6/5/2022,3897791,62101982,31407257,41299,0.92
6/6/2022,3898661,62177630,31407257,41301,0.93
6/7/2022,3901597,62177630,31407257,41311,0.95
6/8/2022,3905339,62177630,31409083,41346,0.96
6/9/2022,3907653,62177630,31413645,41450,0.97
6/10/2022,3912417,62177630,31415405,41508,0.99
6/11/2022,3916335,62177630,31416997,41513,1
6/12/2022,3917756,62177630,31418993,41517,0.98
6/13/2022,3918616,62177630,31419750,41518,0.96
6/14/2022,3921033,62177630,31421013,41530,0.94
6/15/2022,3923353,62177630,31424374,41580,0.93
6/16/2022,3926127,62177630,31428844,41674,0.93
6/17/2022,3927884,62177630,31430082,41680,0.95
6/18/2022,3931364,62177630,31431466,41701,0.98
6/19/2022,3931364,62177630,31433049,41705,1
6/20/2022,3932637,62177630,31433775,41708,1.02
6/21/2022,3935067,62177630,31434832,41718,1.03
6/22/2022,3938040,62177630,31437197,41744,1.05
6/23/2022,3942808,62177630,31441064,41808,1.06
6/24/2022,3945083,62177630,31442958,41816,1.08
6/25/2022,3948562,62177630,31444019,41835,1.1
6/26/2022,3949244,62177630,31445322,41838,1.11
6/27/2022,3950117,62177630,31445882,41838,1.12
6/28/2022,3953552,62177630,31446840,41850,1.13
6/29/2022,3956171,62177630,31448044,41887,1.13
6/30/2022,3962334,62177630,31450822,41952,1.14
7/1/2022,3963763,62177630,31452484,41968,1.16
7/2/2022,3967805,62177630,31452745,41982,1.19
7/3/2022,3968731,62177630,31453699,41983,1.2
7/4/2022,3969063,62177630,31454151,41983,1.22
7/5/2022,3975062,62177630,31455161,42006,1.24
7/6/2022,3976097,62177630,31459501,42045,1.23
7/7/2022,3984864,62177630,31463530,42115,1.25
7/8/2022,3988430,62177630,31464510,42140,1.26
7/9/2022,3989890,62177630,31466635,42150,1.27
7/10/2022,3990961,62177630,31467616,42156,1.29
7/11/2022,3991994,62177630,31468142,42163,1.32
7/12/2022,3995331,62177630,31469154,42168,1.35
7/13/2022,4000304,62177630,31474379,42212,1.41
7/14/2022,4018403,62177630,31475506,42278,1.44
7/15/2022,4024060,62177630,31477450,42328,1.39
7/16/2022,4026044,62177630,31478759,42356,1.34
7/17/2022,4026044,62177630,31479837,42364,1.3
7/18/2022,4026069,62177630,31480217,42364,1.28
7/19/2022,4036848,62177630,31481383,42414,1.27
7/20/2022,4040958,62177630,31484411,42466,1.22
7/21/2022,4051382,62177630,31487568,42536,1.17
7/22/2022,4059876,62177630,31487568,42668,1.16
7/23/2022,4061530,62177630,31487568,42683,1.13
7/24/2022,4062808,62177630,31487568,42691,1.1
7/25/2022,4064084,62177630,31487568,42695,1.08
7/26/2022,4071469,62177630,31487568,42739,1.05
7/27/2022,4074977,62177630,31489057,42777,1.02
7/28/2022,4084973,62177630,31492553,42905,0.99
7/29/2022,4090442,62177630,31494379,42937,0.99
7/30/2022,4091778,62177630,31494992,42949,0.99
7/31/2022,4092722,62177630,31496027,42951,0.98
8/1/2022,4093713,62177630,31496692,42951,0.98
8/2/2022,4099374,62177630,31497050,42969,0.97
8/3/2022,4102536,62177630,31498497,43000,0.96
8/4/2022,4094621,62177630,31501986,43066,0.95
8/5/2022,4115965,62177630,31503240,43142,0.95
8/6/2022,4117035,62177630,31504806,43154,0.94
8/7/2022,4117788,62177630,31505664,43158,0.93
8/8/2022,4118564,62177630,31505949,43163,0.92
8/9/2022,4120585,62177630,31506833,43188,0.91
8/10/2022,4123562,62177630,31509418,43228,0.93
8/11/2022,4136552,62177630,31512101,43408,0.95
8/12/2022,4141368,62177630,31513548,43440,0.95
8/13/2022,4141368,62177630,31514778,43440,0.95
8/14/2022,4141368,62177630,31515720,43440,0.96
8/15/2022,4141368,62177630,31516071,43440,0.97
8/16/2022,4148442,62177630,31517046,43498,0.98
8/17/2022,4151317,62177630,31519985,43539,0.97
8/18/2022,4160497,62177630,31523962,43658,0.96
8/19/2022,4166257,62177630,31526158,43740,0.97
8/20/2022,4167111,62177630,31527377,43755,0.96
8/21/2022,4167732,62177630,31528090,43755,0.95
8/22/2022,4168380,62177630,31528727,43756,0.94
8/23/2022,4171952,62177630,31529698,43777,0.93
8/24/2022,4175729,62177630,31532471,43859,0.93
8/25/2022,4183162,62177630,31533910,44003,0.93
8/26/2022,4187139,62177630,31535283,44049,0.93
8/27/2022,4187887,62177630,31536314,44058,0.94
8/28/2022,4188437,62177630,31536960,44059,0.95
8/29/2022,4188917,62177630,31538126,44059,0.96
8/30/2022,4192880,62177630,31539218,44112,0.97
8/31/2022,4194892,62177630,31542116,44165,0.97
9/1/2022,4204312,62177630,31546300,44317,0.98
9/2/2022,4207961,62177630,31547698,44360,0.98
9/3/2022,4208622,62177630,31548814,44364,0.97
9/4/2022,4209096,62177630,31549495,44369,0.97
9/5/2022,4209542,62177630,31550283,44370,0.96
9/6/2022,4212439,62177630,31550455,44379,0.96
9/7/2022,4214431,62177630,31552540,44434,0.97
9/8/2022,4221439,62177630,31555313,44545,0.97
9/9/2022,4224759,62177630,31556243,44599,0.99
9/10/2022,4225396,62177630,31557033,44607,1
9/11/2022,4225396,62177630,31557711,44607,1.01
9/12/2022,4226515,62177630,31558594,44611,1.03
9/13/2022,4229986,62177630,31559369,44646,1.04
9/14/2022,4231064,62177630,31561156,44662,1.06
9/15/2022,4239075,62177630,31562946,44919,1.08
9/16/2022,4244008,62177630,31563848,44996,1.09
9/17/2022,4244622,62177630,31564561,45003,1.08
9/18/2022,4245082,62177630,31565036,45011,1.08
9/19/2022,4245666,62177630,31565994,45012,1.07
9/20/2022,4249798,62177630,31566706,45033,1.07
9/21/2022,4251898,62177630,31568599,45067,1.06
9/22/2022,4259383,62177630,31570931,45181,1.05
9/23/2022,4262446,62177630,31572099,45218,1.05
9/24/2022,4263179,62177630,31573040,45233,1.05
9/25/2022,4263800,62177630,31573766,45234,1.06
9/26/2022,4264425,62177630,31575327,45236,1.06
9/27/2022,4267612,62177630,31576085,45263,1.06
9/28/2022,4270276,62177630,31578079,45304,1.07
9/29/2022,4278430,62177630,31580503,45407,1.07
9/30/2022,4279316,62177630,31581862,45421,1.07
10/1/2022,4280161,62177630,31582577,45430,1.09
10/2/2022,4280759,62177630,31583625,45434,1.11
10/3/2022,4283165,62177630,31585152,45455,1.13
10/4/2022,4287508,62177630,31586032,45486,1.13
10/5/2022,4288593,62177630,31587334,45486,1.12
10/6/2022,4297151,62177630,31590460,45606,1.13
10/7/2022,4300442,62177630,31591905,45640,1.13
10/8/2022,4301375,62177630,31597124,45646,1.13
10/9/2022,4302006,62177630,31597863,45648,1.13
10/10/2022,4302719,62177630,31599497,45649,1.13
10/11/2022,4306156,62177630,31599657,45662,1.14
10/12/2022,4309992,62177630,31604012,45724,1.16
10/13/2022,4319103,62177630,31608408,45833,1.15
10/14/2022,4324361,62177630,31609778,45928,1.14
10/15/2022,4325384,62177630,31610940,45936,1.12
10/16/2022,4326086,62177630,31611786,45940,1.1
10/17/2022,4326726,62177630,31613321,45941,1.08
10/18/2022,4330359,62177630,31614627,45978,1.07
10/19/2022,4332828,62177630,31617541,46020,1.06
10/20/2022,4341692,62177630,31620912,46170,1.06
10/21/2022,4344504,62177630,31622855,46218,1.05
10/22/2022,4345265,62177630,31624234,46230,1.06
10/23/2022,4345847,62177630,31625061,46232,1.06
10/24/2022,4347202,62177630,31626413,46319,1.07
10/25/2022,4351286,62177630,31627188,46354,1.07
10/26/2022,4353606,62177630,31630225,46406,1.06
10/27/2022,4362298,62177630,31635193,46563,
10/28/2022,4366909,62177630,31636481,46657,
10/29/2022,4367727,62177630,31637495,46669,
10/30/2022,4368284,62177630,31638463,46672,
10/31/2022,4368845,62177630,31639845,46674,
11/1/2022,4372182,62177630,31640439,46705,
11/2/2022,4374755,62177630,31643042,46747,
11/3/2022,4383367,62177630,31647627,46905,
11/4/2022,4384773,62177630,31647821,46931,
11/5/2022,4384773,62177630,31647821,46931,
11/6/2022,4384773,62177630,31647821,46931,
11/7/2022,4388506,62177630,31648773,46972,
