date,total_cases,total_tests,people_fully_vaccinated,total_deaths,reproduction_rate
2022-02-15,1552851.0,57358276.0,44312513.0,7202.0,1.64
2022-02-16,1645978.0,58031685.0,44322185.0,7238.0,1.66
2022-02-17,1755806.0,58612309.0,44332266.0,7283.0,1.67
2022-02-18,1858009.0,59323802.0,44347598.0,7354.0,1.62
2022-02-19,1962837.0,60015103.0,44357142.0,7405.0,1.59
2022-02-20,2058184.0,60482717.0,44357731.0,7450.0,1.58
2022-02-21,2157734.0,60876040.0,44363317.0,7508.0,1.59
2022-02-22,2329182.0,61768349.0,44367274.0,7607.0,1.62
2022-02-23,2499188.0,62610974.0,44370971.0,7689.0,1.59
2022-02-24,2665077.0,63500790.0,44381447.0,7783.0,1.52
2022-02-25,2831283.0,64356800.0,44395409.0,7895.0,1.47
2022-02-26,2994841.0,65178472.0,44403909.0,7944.0,1.43
2022-02-27,3134456.0,65735490.0,44404366.0,8058.0,1.39
2022-02-28,3273449.0,66192724.0,44412702.0,8170.0,1.37
2022-03-01,3492686.0,67261310.0,44413068.0,8266.0,1.37
2022-03-02,3691488.0,67811931.0,44417457.0,8394.0,1.39
2022-03-03,3958326.0,68667670.0,44421739.0,8580.0,1.48
2022-03-04,4212652.0,69538871.0,44429476.0,8796.0,1.46
2022-03-05,4456264.0,70376190.0,44435111.0,8957.0,1.43
2022-03-06,4666977.0,70939322.0,44435314.0,9096.0,1.4
2022-03-07,4869691.0,71441570.0,44441213.0,9282.0,1.36
2022-03-08,5212118.0,72537591.0,44446451.0,9440.0,1.38
2022-03-09,5539650.0,73507344.0,44447725.0,9646.0,1.36
2022-03-10,5822626.0,74150788.0,44454159.0,9875.0,1.36
2022-03-11,6206277.0,75305113.0,44468149.0,10144.0,1.42
2022-03-12,6556453.0,76292751.0,44473565.0,10395.0,1.42
2022-03-13,6866222.0,76996901.0,44473672.0,10595.0,1.41
2022-03-14,7228550.0,77561275.0,44478611.0,10888.0,1.38
2022-03-15,7629275.0,78583368.0,44481968.0,11052.0,1.34
2022-03-16,8250592.0,79300065.0,44484456.0,11481.0,1.38
2022-03-17,8657609.0,79910063.0,44487198.0,11782.0,1.25
2022-03-18,9038938.0,80583082.0,44492888.0,12101.0,1.14
2022-03-19,9373646.0,81177093.0,44494822.0,12428.0,1.07
2022-03-20,9582815.0,81557309.0,44494860.0,12757.0,1.04
2022-03-21,9936540.0,81946728.0,44497178.0,13141.0,1.05
2022-03-22,10427247.0,82765207.0,44498439.0,13432.0,1.05
2022-03-23,10822836.0,83367274.0,44499739.0,13902.0,0.99
2022-03-24,11162232.0,83891121.0,44501298.0,14294.0,0.96
2022-03-25,11497711.0,84482165.0,44504175.0,14617.0,0.95
2022-03-26,11815841.0,85002151.0,44505293.0,14899.0,0.95
2022-03-27,12003054.0,85343949.0,44505327.0,15186.0,0.94
2022-03-28,12350428.0,85680135.0,44510491.0,15423.0,0.95
2022-03-29,12774956.0,86377436.0,44514268.0,15855.0,0.93
2022-03-30,13095631.0,86861445.0,44515549.0,16230.0,0.87
2022-03-31,13375818.0,87274658.0,44518938.0,16590.0,0.84
2022-04-01,13639915.0,87750169.0,44524956.0,16929.0,0.82
2022-04-02,13874216.0,88148517.0,44527346.0,17235.0,0.81
2022-04-03,14001406.0,88399282.0,44527392.0,17453.0,0.8
2022-04-04,14267401.0,88635543.0,44530051.0,17662.0,0.79
2022-04-05,14553644.0,89176552.0,44531935.0,18033.0,0.77
2022-04-06,14778405.0,89542392.0,44533593.0,18381.0,0.75
2022-04-07,14983694.0,89851391.0,44535521.0,18754.0,0.74
2022-04-08,15169189.0,90228854.0,44539474.0,19092.0,0.73
2022-04-09,15333670.0,90537467.0,44540821.0,19421.0,0.73
2022-04-10,15424598.0,90726176.0,44540843.0,19679.0,0.73
2022-04-11,15635274.0,90903655.0,44542488.0,19850.0,0.73
2022-04-12,15830644.0,91325287.0,44543816.0,20034.0,0.69
2022-04-13,15979061.0,91595491.0,44545124.0,20352.0,0.65
2022-04-14,16104869.0,91810197.0,44546700.0,20616.0,0.62
2022-04-15,16212751.0,92090495.0,44549936.0,20889.0,0.61
2022-04-16,16305752.0,92308130.0,44551148.0,21092.0,0.61
2022-04-17,16353495.0,92419808.0,44551169.0,21224.0,0.61
2022-04-18,16471940.0,92518821.0,44552172.0,21354.0,0.6
2022-04-19,16583220.0,92834293.0,44553114.0,21520.0,0.59
2022-04-20,16674045.0,93035363.0,44554259.0,21667.0,0.6
2022-04-21,16755055.0,93190988.0,44555740.0,21873.0,0.58
2022-04-22,16830469.0,93426005.0,44559746.0,22024.0,0.61
2022-04-23,16895194.0,93603807.0,44561077.0,22133.0,0.61
2022-04-24,16929564.0,93695578.0,44561106.0,22243.0,0.61
2022-04-25,17009865.0,93774134.0,44562346.0,22243.0,0.58
2022-04-26,17086626.0,94041670.0,44563395.0,22466.0,0.55
2022-04-27,17086626.0,94216759.0,44564538.0,22466.0,0.53
2022-04-28,17194616.0,94336537.0,44565906.0,22724.0,0.69
2022-04-29,17237878.0,94536904.0,44569176.0,22794.0,0.64
2022-04-30,17275649.0,94686057.0,44570311.0,22875.0,0.61
2022-05-01,17295733.0,94762273.0,44570329.0,22958.0,0.61
2022-05-02,17346753.0,94819749.0,44571296.0,23007.0,0.6
2022-05-03,17395791.0,95042015.0,44572273.0,23079.0,0.6
2022-05-04,17438068.0,95189175.0,44573220.0,23158.0,0.63
2022-05-05,17464782.0,95323075.0,44573282.0,23206.0,0.61
2022-05-06,17504334.0,95381455.0,44575876.0,23289.0,0.7
2022-05-07,17544398.0,95589734.0,44576639.0,23360.0,0.76
2022-05-08,17564999.0,95661628.0,44576650.0,23400.0,0.77
2022-05-09,17614895.0,95721435.0,44577552.0,23462.0,0.78
2022-05-10,17658794.0,95949742.0,44578384.0,23491.0,0.76
2022-05-11,17694677.0,96110594.0,44579299.0,23554.0,0.75
2022-05-12,17727086.0,96216039.0,44580232.0,23606.0,0.72
2022-05-13,17756627.0,96402183.0,44582207.0,23661.0,0.72
2022-05-14,17782061.0,96540738.0,44582960.0,23709.0,0.72
2022-05-15,17795357.0,96607166.0,44582971.0,23744.0,0.73
2022-05-16,17830429.0,96659392.0,44583740.0,23771.0,0.73
2022-05-17,17861744.0,96873782.0,44584430.0,23802.0,0.73
2022-05-18,17889849.0,97031605.0,44585201.0,23842.0,0.74
2022-05-19,17914957.0,97127444.0,44586052.0,23885.0,0.73
2022-05-20,17938399.0,97313124.0,44587978.0,23911.0,0.73
2022-05-21,17957697.0,97450078.0,44588767.0,23965.0,0.73
2022-05-22,17967672.0,97515028.0,44588782.0,23987.0,0.72
2022-05-23,17993985.0,97564776.0,44589544.0,24006.0,0.71
2022-05-24,18017923.0,97768864.0,44590260.0,24029.0,0.69
2022-05-25,18036720.0,97918365.0,44591221.0,24063.0,0.68
2022-05-26,18053287.0,98000999.0,44593111.0,24103.0,0.66
2022-05-27,18067669.0,98172829.0,44599751.0,24139.0,0.65
2022-05-28,18080323.0,98296605.0,44602796.0,24158.0,0.66
2022-05-29,18086462.0,98348758.0,44602820.0,24167.0,0.66
2022-05-30,18103638.0,98387685.0,44604321.0,24176.0,0.65
2022-05-31,18119415.0,98576028.0,44605648.0,24197.0,0.62
2022-06-01,18129313.0,98723238.0,44606111.0,24212.0,0.62
2022-06-02,18141835.0,98763870.0,44607908.0,24229.0,0.67
2022-06-03,18153851.0,98943128.0,44614142.0,24238.0,0.69
2022-06-04,18163686.0,99063675.0,44616545.0,24258.0,0.69
2022-06-05,18168708.0,99112418.0,44616569.0,24279.0,0.66
2022-06-06,18174880.0,99149303.0,44616725.0,24299.0,0.61
2022-06-07,18188200.0,99204769.0,44617724.0,24305.0,0.69
2022-06-08,18200346.0,99453120.0,44619289.0,24323.0,0.75
2022-06-09,18209650.0,99543669.0,44620589.0,24341.0,0.75
2022-06-10,18218078.0,99705595.0,44625109.0,24351.0,0.75
2022-06-11,18225460.0,99839152.0,44626758.0,24371.0,0.75
2022-06-12,18229288.0,99892703.0,44626776.0,24388.0,0.75
2022-06-13,18239056.0,99929036.0,44627652.0,24390.0,0.74
2022-06-14,18248479.0,100124007.0,44628321.0,24399.0,0.72
2022-06-15,18256457.0,100269452.0,44629194.0,24407.0,0.74
2022-06-16,18263643.0,,44630092.0,24416.0,0.76
2022-06-17,18270481.0,,44633171.0,24427.0,0.79
2022-06-18,18276552.0,,44634376.0,24441.0,0.82
2022-06-19,18280090.0,,44634387.0,24451.0,0.85
2022-06-20,18289373.0,,44635017.0,24463.0,0.86
2022-06-21,18298341.0,,44635629.0,24474.0,0.86
2022-06-22,18305783.0,,44636277.0,24488.0,0.87
2022-06-23,18312993.0,,44637061.0,24498.0,0.9
2022-06-24,18319773.0,,44639460.0,24516.0,0.93
2022-06-25,18326019.0,,44640564.0,24522.0,0.97
2022-06-26,18329448.0,,44640575.0,24525.0,1.01
2022-06-27,18339319.0,,44641100.0,24530.0,1.05
2022-06-28,18349756.0,,44641646.0,24537.0,1.1
2022-06-29,18359341.0,,44642312.0,24547.0,1.16
2022-06-30,18368857.0,,44642701.0,24555.0,1.22
2022-07-01,18379552.0,,44644318.0,24562.0,1.3
2022-07-02,18389611.0,,44645043.0,24570.0,1.36
2022-07-03,18395864.0,,44645054.0,24574.0,1.43
2022-07-04,18413997.0,,44645536.0,24576.0,1.53
2022-07-05,18433359.0,,44645979.0,24583.0,1.57
2022-07-06,18451862.0,,44646539.0,24593.0,1.58
2022-07-07,18471172.0,,44647132.0,24605.0,1.6
2022-07-08,18491435.0,,44648543.0,24624.0,1.61
2022-07-09,18511845.0,,44649247.0,24643.0,1.63
2022-07-10,18524538.0,,44649256.0,24661.0,1.68
2022-07-11,18561861.0,,44649752.0,24668.0,1.78
2022-07-12,18602109.0,,44650133.0,24680.0,1.79
2022-07-13,18641278.0,,44650592.0,24696.0,1.76
2022-07-14,18680142.0,,44651112.0,24712.0,1.71
2022-07-15,18721415.0,,44652342.0,24728.0,1.68
2022-07-16,18761757.0,,44652901.0,24742.0,1.67
2022-07-17,18788056.0,,44652906.0,24753.0,1.7
2022-07-18,18861593.0,,44653374.0,24765.0,1.75
2022-07-19,18937971.0,,44653806.0,24777.0,1.71
2022-07-20,19009080.0,,44654378.0,24794.0,1.64
2022-07-21,19077659.0,,44654970.0,24825.0,1.56
2022-07-22,19146180.0,,44656286.0,24855.0,1.49
2022-07-23,19211613.0,,44656869.0,24873.0,1.45
2022-07-24,19247496.0,,44656876.0,24890.0,1.41
2022-07-25,19346764.0,,44657396.0,24907.0,1.4
2022-07-26,19446946.0,,44657904.0,24932.0,1.36
2022-07-27,19535242.0,,44658313.0,24957.0,1.32
2022-07-28,19620517.0,,44658797.0,24992.0,1.28
2022-07-29,19702461.0,,44659764.0,25027.0,1.26
2022-07-30,19776050.0,,44660134.0,25047.0,1.24
2022-07-31,19820739.0,,44660138.0,25068.0,1.25
2022-08-01,19932439.0,,44660575.0,25084.0,1.25
2022-08-02,20052305.0,,44660959.0,25110.0,1.25
2022-08-03,20160154.0,,44661380.0,25144.0,1.26
2022-08-04,20273011.0,,44661838.0,25191.0,1.29
2022-08-05,20383621.0,,44662663.0,25236.0,1.29
2022-08-06,20489128.0,,44663021.0,25263.0,1.28
2022-08-07,20544420.0,,44663025.0,25292.0,1.26
2022-08-08,20694239.0,,44663497.0,25332.0,1.27
2022-08-09,20845973.0,,44663903.0,25382.0,1.22
2022-08-10,20983169.0,,44664363.0,25441.0,1.19
2022-08-11,21111840.0,,44664772.0,25499.0,1.18
2022-08-12,21236355.0,,44665597.0,25566.0,1.16
2022-08-13,21355958.0,,44665937.0,25623.0,1.13
2022-08-14,21418036.0,,44665944.0,25673.0,1.07
2022-08-15,21502164.0,,44665990.0,25710.0,1.01
2022-08-16,21682816.0,,44666344.0,25752.0,1.15
2022-08-17,21861296.0,,44666734.0,25813.0,1.19
2022-08-18,22000037.0,,44667162.0,25896.0,1.14
2022-08-19,22129387.0,,44667971.0,25980.0,1.09
2022-08-20,22240331.0,,44668285.0,26044.0,1.05
2022-08-21,22299377.0,,44668287.0,26109.0,1.01
2022-08-22,22449475.0,,44668681.0,26161.0,0.97
2022-08-23,22588640.0,,44668985.0,26224.0,0.9
2022-08-24,22701921.0,,44669356.0,26332.0,0.85
2022-08-25,22802985.0,,44669739.0,26413.0,0.85
2022-08-26,22898523.0,,44670471.0,26499.0,0.86
2022-08-27,22983818.0,,44670779.0,26569.0,0.87
2022-08-28,23026960.0,,44670781.0,26618.0,0.86
2022-08-29,23142479.0,,44671134.0,26689.0,0.84
2022-08-30,23246398.0,,44671405.0,26764.0,0.8
2022-08-31,23327897.0,,44671708.0,26876.0,0.75
2022-09-01,23417425.0,,44672016.0,26940.0,0.81
2022-09-02,23497048.0,,44672681.0,27014.0,0.85
2022-09-03,23569192.0,,44673027.0,27093.0,0.87
2022-09-04,23606740.0,,44673034.0,27149.0,0.85
2022-09-05,23706477.0,,44673265.0,27193.0,0.84
2022-09-06,23791961.0,,44673528.0,27249.0,0.8
2022-09-07,23864560.0,,44673930.0,27313.0,0.69
2022-09-08,23933949.0,,44674307.0,27381.0,0.72
2022-09-09,23976673.0,,44674364.0,27429.0,0.69
2022-09-10,24004887.0,,44674365.0,27476.0,0.69
2022-09-11,24041825.0,,44674366.0,27498.0,0.75
2022-09-12,24099134.0,,44674438.0,27533.0,0.75
2022-09-13,24099134.0,,44674839.0,27533.0,0.8
2022-09-14,24264470.0,,44675329.0,27665.0,1.16
2022-09-15,24316302.0,,44675786.0,27725.0,0.99
2022-09-16,24359702.0,,44676877.0,27782.0,0.86
2022-09-17,24394466.0,,44677455.0,27828.0,0.77
2022-09-18,24413873.0,,44677458.0,27867.0,0.72
2022-09-19,24461737.0,,44677839.0,27891.0,0.67
2022-09-20,24502968.0,,44678185.0,27950.0,0.63
2022-09-21,24535940.0,,44678493.0,28009.0,0.54
2022-09-22,24565021.0,,44678839.0,28077.0,0.62
2022-09-23,24594336.0,,44679573.0,28140.0,0.68
2022-09-24,24620128.0,,44679923.0,28213.0,0.72
2022-09-25,24634296.0,,44679924.0,28246.0,0.75
2022-09-26,24673663.0,,44680254.0,28272.0,0.77
2022-09-27,24709789.0,,44680536.0,28318.0,0.74
2022-09-28,24740635.0,,44680926.0,28364.0,0.71
2022-09-29,24769101.0,,44681300.0,28406.0,0.75
2022-09-30,24796014.0,,44682142.0,28445.0,0.78
2022-10-01,24819611.0,,44682491.0,28489.0,0.78
2022-10-02,24831761.0,,44682501.0,28509.0,0.75
2022-10-03,24848184.0,,44682536.0,28528.0,0.71
2022-10-04,24882894.0,,44682880.0,28544.0,0.78
2022-10-05,24911497.0,,44683248.0,28573.0,0.78
2022-10-06,24933756.0,,44683625.0,28614.0,0.78
2022-10-07,24953135.0,,44684394.0,28646.0,0.78
2022-10-08,24970789.0,,44684778.0,28675.0,0.79
2022-10-09,24979770.0,,44684785.0,28698.0,0.79
2022-10-10,24995246.0,,44684847.0,28708.0,0.79
2022-10-11,25025749.0,,44685196.0,28723.0,0.9
2022-10-12,25052677.0,,44685516.0,28748.0,0.96
2022-10-13,25076239.0,,44685863.0,28783.0,0.99
2022-10-14,25098996.0,,44686729.0,28808.0,1.01
2022-10-15,25120465.0,,44687105.0,28840.0,1.03
2022-10-16,25131505.0,,44687117.0,28851.0,1.05
2022-10-17,25164695.0,,44687429.0,28856.0,1.09
2022-10-18,25194177.0,,44687703.0,28899.0,1.04
2022-10-19,25219546.0,,44688039.0,28922.0,1.03
2022-10-20,25244255.0,,44688335.0,28952.0,1.07
2022-10-21,25271078.0,,44689042.0,28974.0,1.12
2022-10-22,25297334.0,,44689414.0,28990.0,1.17
2022-10-23,25311636.0,,44689417.0,29000.0,1.22
2022-10-24,25355350.0,,44689659.0,29017.0,1.29
2022-10-25,25396155.0,,44689884.0,29043.0,1.26
2022-10-26,25431105.0,,44690159.0,29069.0,1.23
2022-10-27,25466992.0,,44690428.0,29100.0,
2022-10-28,25504288.0,,44691067.0,29131.0,
2022-10-29,25538799.0,,44691345.0,29158.0,
2022-10-30,25557309.0,,44691351.0,29176.0,
2022-10-31,25615667.0,,44691551.0,29209.0,
2022-11-01,25670407.0,,44691776.0,29239.0,
2022-11-02,25717277.0,,44691987.0,29280.0,
2022-11-03,25760701.0,,44692242.0,29315.0,
2022-11-04,25801564.0,,44692630.0,29354.0,
2022-11-05,25838239.0,,44692803.0,29372.0,
2022-11-06,25856910.0,,44692803.0,29390.0,
2022-11-07,25919183.0,,44692975.0,29420.0,
